From,Edge,To
98817,92421,84398
58643,92422,75996
53335,92423,38673
93965,92424,92798
43219,92425,22655
50199,92426,71735
81905,92427,18876
40417,92428,73373
79357,92429,10330
55107,92430,31686
28606,92431,92788
16909,92432,81264
60849,92433,46336
61246,92434,90766
69447,92435,18134
16086,92436,56620
99192,92437,48144
1309,92438,7611
67241,92439,41669
76232,92440,2734
23256,92441,75103
86302,92442,17903
44583,92443,71940
64687,92444,14609
59226,92445,26607
230,92446,17600
62320,92447,65076
17206,92448,78674
62503,92449,78362
39409,92450,88707
77034,92451,14991
53707,92452,32609
29277,92453,8911
62575,92454,81166
92004,92455,50008
26273,92456,44807
67388,92457,86542
97649,92458,49003
44641,92459,84985
33036,92460,91990
13736,92461,93074
88313,92462,13062
8559,92463,49408
12141,92464,46750
75791,92465,29147
88936,92466,74938
99637,92467,34603
54571,92468,49761
67804,92469,42318
56429,92470,22801
21695,92471,49844
41675,92472,26432
42403,92473,6723
34648,92474,16265
4142,92475,27242
94404,92476,28881
44800,92477,17960
87817,92478,26480
91124,92479,98201
20041,92480,66665
16931,92481,89394
55345,92482,59465
27750,92483,30522
16222,92484,53201
22950,92485,8213
65547,92486,41792
46110,92487,52492
48143,92488,58147
22250,92489,18308
78517,92490,48442
5507,92491,58350
64554,92492,68397
22126,92493,89557
58237,92494,56326
39008,92495,73115
94100,92496,38520
52451,92497,96195
13295,92498,56530
55056,92499,78994
35928,92500,14236
1734,92501,50992
72939,92502,87805
8224,92503,82339
40754,92504,63664
17794,92505,23961
9864,92506,26883
42362,92507,50778
54212,92508,90678
52936,92509,37384
87200,92510,61368
38585,92511,46727
55102,92512,34929
19944,92513,15792
51594,92514,5387
26814,92515,48040
81171,92516,15365
94715,92517,88399
14572,92518,59269
52688,92519,51827
2262,92520,15028
85362,92521,33313
34807,92522,44085
89589,92523,65427
80867,92524,62058
19200,92525,91235
85862,92526,67742
20235,92527,31447
29724,92528,73002
48269,92529,97116
63609,92530,57937
95131,92531,81537
58319,92532,12193
12642,92533,84628
14393,92534,63752
84836,92535,66839
79559,92536,53149
99504,92537,85878
5149,92538,66655
18700,92539,13082
41879,92540,56292
41319,92541,93087
96386,92542,29272
26556,92543,80574
5392,92544,13835
5290,92545,49212
70633,92546,6795
82586,92547,18248
43579,92548,68717
55195,92549,20399
40929,92550,64897
58480,92551,6438
15712,92552,87918
6766,92553,77785
9579,92554,18983
8706,92555,8594
16302,92556,72547
35556,92557,35910
51926,92558,79210
5653,92559,31433
75275,92560,35943
37003,92561,54406
33805,92562,42926
83809,92563,66314
96221,92564,43429
16122,92565,8982
66713,92566,14784
6128,92567,39528
18858,92568,3878
73056,92569,81617
33025,92570,81638
79213,92571,56798
77110,92572,77977
80538,92573,33961
79458,92574,65167
25400,92575,19800
91660,92576,26132
40646,92577,29282
60667,92578,7270
32219,92579,87056
60034,92580,87668
35549,92581,93772
36926,92582,15452
68295,92583,15292
3221,92584,33410
21166,92585,70842
81725,92586,59615
58705,92587,22436
37001,92588,54415
57526,92589,49928
84430,92590,20197
86726,92591,15222
69386,92592,47914
50032,92593,30769
42307,92594,22126
9642,92595,64271
99467,92596,30904
15209,92597,21042
90703,92598,94440
90998,92599,46619
95689,92600,65783
28352,92601,13461
30341,92602,89325
41769,92603,30407
83177,92604,18063
34933,92605,70074
51939,92606,92766
52513,92607,27416
49648,92608,25057
23860,92609,61361
34018,92610,4638
51285,92611,43532
39206,92612,19186
52962,92613,80944
81164,92614,32481
34108,92615,13906
66971,92616,84360
49783,92617,74694
15871,92618,84661
56730,92619,70898
70616,92620,49155
94923,92621,70385
10728,92622,32767
72600,92623,2915
8257,92624,24270
3917,92625,24750
81378,92626,65177
42350,92627,83774
26018,92628,28759
2974,92629,61826
39540,92630,22169
47348,92631,50089
76101,92632,375
11958,92633,74212
39935,92634,14718
41729,92635,15730
29400,92636,20327
19184,92637,38775
24920,92638,74804
55657,92639,35668
95303,92640,12408
24347,92641,90985
61353,92642,13841
87697,92643,5693
78624,92644,43476
62622,92645,60791
61168,92646,49971
51929,92647,58213
17049,92648,14216
57492,92649,11313
38790,92650,19765
62303,92651,14882
62298,92652,52500
84547,92653,16169
73951,92654,71930
10657,92655,31051
82143,92656,58261
36747,92657,54884
85389,92658,46293
75676,92659,90836
90791,92660,74102
81532,92661,34978
4651,92662,28356
27316,92663,39083
40235,92664,86221
73872,92665,66366
38004,92666,18802
81518,92667,22355
7906,92668,88751
37216,92669,80707
28019,92670,93784
91434,92671,5377
43734,92672,67164
24553,92673,10500
2739,92674,43260
90596,92675,91316
39262,92676,60273
9308,92677,53308
36601,92678,80117
7209,92679,88755
6084,92680,33052
5049,92681,33745
19974,92682,59539
12274,92683,78430
97533,92684,36686
51256,92685,87709
2749,92686,95012
3919,92687,35185
90717,92688,62942
15477,92689,85132
21167,92690,56820
62677,92691,5815
23150,92692,82051
3888,92693,79300
76278,92694,65251
44008,92695,90489
35378,92696,13022
99455,92697,97019
2875,92698,90395
48032,92699,2134
56913,92700,49821
8128,92701,30330
26030,92702,72418
20079,92703,41823
90368,92704,30668
86099,92705,44508
8254,92706,27228
72878,92707,84480
75800,92708,24269
38261,92709,7121
76305,92710,5900
79488,92711,26101
48933,92712,72291
45559,92713,12515
34597,92714,58359
91948,92715,47067
60687,92716,63751
31328,92717,81103
85928,92718,87956
58477,92719,79313
79333,92720,53599
83892,92721,15452
34669,92722,96517
47418,92723,54995
93048,92724,32173
46623,92725,47011
44901,92726,55776
68922,92727,58629
25667,92728,11217
66591,92729,82897
80932,92730,33937
96855,92731,65787
75592,92732,72282
6624,92733,24983
84067,92734,97567
87420,92735,4027
13338,92736,36942
94307,92737,61674
96263,92738,75362
39584,92739,84896
11818,92740,72591
12865,92741,52184
12873,92742,75120
33604,92743,62590
74037,92744,5821
90900,92745,70385
35301,92746,55568
25739,92747,7742
25049,92748,27010
78479,92749,76439
92668,92750,14439
75737,92751,7943
43060,92752,53837
84420,92753,24348
87182,92754,59464
92986,92755,21581
73167,92756,52209
50458,92757,68412
72526,92758,29480
47444,92759,47567
27781,92760,14577
58109,92761,49195
26890,92762,69549
24470,92763,38852
78463,92764,7810
8898,92765,79330
60997,92766,77383
6133,92767,21724
19246,92768,62357
13771,92769,13491
51292,92770,4070
40179,92771,25243
28774,92772,83646
11267,92773,5531
90681,92774,52822
58046,92775,80614
53206,92776,34283
16831,92777,57168
98792,92778,68777
79675,92779,83610
81402,92780,38050
20928,92781,34955
85149,92782,96420
78040,92783,58612
13429,92784,91426
75185,92785,2666
37548,92786,12700
35764,92787,15436
20486,92788,47232
8689,92789,94686
45742,92790,59887
79496,92791,49601
70779,92792,77445
90697,92793,41472
53110,92794,46354
79963,92795,92892
10487,92796,60657
46317,92797,61317
85758,92798,70954
26608,92799,64827
1496,92800,75578
64741,92801,33487
72447,92802,95815
98756,92803,28297
26295,92804,87897
26986,92805,19388
63636,92806,29323
58291,92807,75080
44065,92808,64013
14174,92809,88008
84706,92810,97161
66324,92811,63307
96960,92812,5162
81636,92813,33406
41445,92814,86072
1903,92815,48750
87145,92816,7620
96510,92817,22210
49081,92818,32530
39171,92819,79802
38438,92820,87647
28970,92821,30596
82642,92822,27302
62792,92823,40430
36150,92824,10686
76211,92825,37548
77569,92826,69034
2497,92827,75108
92275,92828,76121
4659,92829,15533
37695,92830,68540
47159,92831,37488
47941,92832,64555
53275,92833,58026
63636,92834,6728
19673,92835,23514
7510,92836,90474
77065,92837,49826
96647,92838,74336
75750,92839,78621
91752,92840,79107
82066,92841,68579
33004,92842,24572
93594,92843,72681
5891,92844,72620
81926,92845,26258
38468,92846,91572
75793,92847,87655
10087,92848,92399
26377,92849,35024
40851,92850,63899
43860,92851,76219
31382,92852,99995
18191,92853,21052
48805,92854,84567
21565,92855,8721
82779,92856,12270
40054,92857,33247
38667,92858,16182
42732,92859,24468
27612,92860,87996
12376,92861,9751
64079,92862,52045
16838,92863,2553
35621,92864,24394
92129,92865,9534
56366,92866,47745
71344,92867,85649
18958,92868,73439
68664,92869,50728
7055,92870,81181
5761,92871,70067
61883,92872,18949
7827,92873,25054
25819,92874,26302
64343,92875,46871
57325,92876,72600
80668,92877,26215
39933,92878,54558
19531,92879,31757
27979,92880,23699
10179,92881,57064
72990,92882,56917
4657,92883,66553
77380,92884,52653
43634,92885,76522
66165,92886,46036
69124,92887,93022
92273,92888,67794
78167,92889,84879
1317,92890,77476
8703,92891,77254
58092,92892,80491
99748,92893,58578
1097,92894,33478
29542,92895,91482
28405,92896,68660
99459,92897,91213
11371,92898,76244
38318,92899,11473
35694,92900,19174
22992,92901,32231
74523,92902,79899
21520,92903,81738
30115,92904,6606
98511,92905,47709
59530,92906,8661
38331,92907,24091
2225,92908,99915
92627,92909,12831
13955,92910,21539
46212,92911,4425
59302,92912,46123
89321,92913,45166
95231,92914,47265
66616,92915,11183
15046,92916,99380
96343,92917,53769
77482,92918,11545
63627,92919,76630
33258,92920,51417
43281,92921,96944
97975,92922,29574
47432,92923,39021
7494,92924,59922
33581,92925,58109
3214,92926,9587
88928,92927,16807
18749,92928,40213
35390,92929,277
68105,92930,71068
6549,92931,83037
30480,92932,88529
79850,92933,13931
11024,92934,61318
64777,92935,35553
88830,92936,9333
49124,92937,24369
40182,92938,13050
37254,92939,56432
46773,92940,44105
78808,92941,13879
42960,92942,53639
2098,92943,10602
52474,92944,8936
79489,92945,37636
1660,92946,261
46833,92947,68032
76761,92948,55735
39503,92949,29486
24253,92950,10057
50919,92951,54105
11070,92952,58080
7694,92953,35748
43186,92954,57988
91551,92955,49951
29215,92956,44791
42330,92957,29592
26516,92958,73988
8512,92959,41
50951,92960,17200
99911,92961,57964
98982,92962,32343
60772,92963,95978
91388,92964,43357
68356,92965,87192
19357,92966,34400
40832,92967,43214
67356,92968,62673
45182,92969,85204
89280,92970,85649
30035,92971,48647
30356,92972,40589
81811,92973,35920
64995,92974,99722
22460,92975,85587
60413,92976,79102
42752,92977,97958
8208,92978,73913
26735,92979,3119
72469,92980,59399
88892,92981,1526
56320,92982,57072
51671,92983,55386
45520,92984,73114
28094,92985,55168
36231,92986,84705
16619,92987,53852
18647,92988,34952
58772,92989,87387
42430,92990,10146
8708,92991,2722
42573,92992,76446
88924,92993,59098
86346,92994,44803
32094,92995,44031
3955,92996,68340
65828,92997,25104
59468,92998,37759
50096,92999,26938
77964,93000,64394
94840,93001,23223
57058,93002,47700
727,93003,77034
97093,93004,90978
48448,93005,23189
50408,93006,12467
5262,93007,13482
72621,93008,74442
56254,93009,52459
52830,93010,17377
31709,93011,7542
51745,93012,73113
97333,93013,23711
24904,93014,57966
69903,93015,22311
98984,93016,37429
5490,93017,7456
65447,93018,90538
72331,93019,96084
80944,93020,41496
73587,93021,43257
82815,93022,81295
49516,93023,2771
54439,93024,54482
35276,93025,46556
1923,93026,18592
33717,93027,87037
43904,93028,68944
13154,93029,18063
34171,93030,28134
96488,93031,86668
23814,93032,20341
71687,93033,36487
50338,93034,76190
85389,93035,55244
86215,93036,2586
35921,93037,48141
48103,93038,64454
56483,93039,36810
99757,93040,34909
49240,93041,81698
43884,93042,18715
6164,93043,18157
14794,93044,36879
70182,93045,86349
56127,93046,83367
66753,93047,99723
12746,93048,18111
64212,93049,84833
76903,93050,86011
92075,93051,87941
6818,93052,40885
55258,93053,50713
74696,93054,88654
99321,93055,3963
34301,93056,64770
64205,93057,20563
39690,93058,46964
99192,93059,65829
71530,93060,88721
46152,93061,30068
42944,93062,42533
6315,93063,69756
1651,93064,85244
90926,93065,10049
57474,93066,27276
56134,93067,207
11319,93068,92362
42620,93069,6909
2962,93070,14166
38395,93071,96828
32559,93072,5968
75513,93073,50727
9729,93074,7508
6629,93075,15483
79841,93076,34531
13984,93077,57826
36527,93078,1524
71254,93079,93206
17795,93080,80734
42771,93081,93426
5118,93082,22798
95287,93083,26378
57351,93084,45941
5917,93085,96501
29014,93086,41762
78710,93087,34224
33472,93088,17065
95823,93089,86236
60939,93090,70173
7764,93091,64172
94714,93092,85779
26655,93093,56915
18309,93094,57924
46052,93095,27832
14211,93096,71407
91903,93097,79128
42884,93098,75922
67003,93099,60270
64278,93100,89385
24900,93101,82904
65540,93102,79134
53205,93103,65468
89991,93104,34875
77754,93105,44543
90037,93106,25180
77712,93107,22040
84863,93108,37319
35289,93109,26324
26264,93110,63345
14495,93111,56621
66012,93112,53630
80148,93113,70567
17695,93114,23241
91466,93115,5255
57555,93116,94966
18793,93117,65497
88599,93118,3301
57771,93119,71145
65607,93120,40497
63971,93121,16542
973,93122,59086
5913,93123,42850
529,93124,3142
50233,93125,22815
37262,93126,37098
8732,93127,60763
2009,93128,76460
37558,93129,28218
24767,93130,45257
73672,93131,95043
2221,93132,20404
94138,93133,77073
62385,93134,29708
54057,93135,25174
70133,93136,77218
78425,93137,92547
48115,93138,60327
83619,93139,53271
53022,93140,61004
91919,93141,32412
98411,93142,55876
49619,93143,92620
46644,93144,17830
22544,93145,36409
66938,93146,41262
1288,93147,45936
52651,93148,51604
35331,93149,39501
96899,93150,2186
86769,93151,52294
74296,93152,33247
59902,93153,93747
92282,93154,21824
35435,93155,95484
83913,93156,8615
34115,93157,33338
34987,93158,36266
66410,93159,53966
31573,93160,23410
25074,93161,64402
83878,93162,35175
17708,93163,63383
70903,93164,36192
46094,93165,33876
37573,93166,76897
79338,93167,63799
67238,93168,63190
54541,93169,1385
87349,93170,25163
26826,93171,83234
64974,93172,89360
60466,93173,8721
82466,93174,65624
50358,93175,57292
33634,93176,54203
59650,93177,56187
616,93178,45953
31071,93179,89473
63642,93180,9470
89554,93181,92610
5030,93182,42343
99816,93183,66450
97302,93184,19181
18113,93185,25275
49803,93186,83178
73474,93187,67698
3523,93188,79559
58812,93189,95813
20908,93190,47068
62425,93191,94858
50014,93192,85727
79377,93193,67312
55839,93194,10696
67603,93195,86652
47687,93196,32550
16626,93197,7917
6462,93198,76272
22881,93199,10064
97315,93200,28914
23274,93201,24891
23255,93202,97890
46140,93203,84312
57320,93204,3350
33417,93205,92743
43997,93206,33574
11565,93207,57644
99148,93208,56352
36931,93209,19755
76113,93210,39029
53557,93211,67852
17557,93212,67788
99777,93213,65821
45439,93214,94538
52945,93215,35236
74193,93216,77322
90556,93217,74070
15001,93218,3755
61949,93219,86116
75203,93220,76827
34752,93221,45585
77300,93222,41424
36052,93223,82854
36620,93224,12571
62937,93225,33112
78043,93226,36215
59360,93227,90775
14414,93228,30651
46711,93229,64039
23340,93230,53986
11298,93231,91289
15617,93232,17722
70054,93233,54584
40500,93234,61161
47461,93235,51989
2505,93236,12943
48781,93237,6281
53875,93238,66816
12340,93239,34583
3341,93240,94089
52256,93241,67235
86399,93242,80380
50086,93243,53339
44723,93244,80400
42489,93245,19033
77499,93246,3941
3777,93247,15052
31588,93248,9915
93885,93249,95462
2735,93250,3879
61901,93251,79662
93171,93252,18475
39967,93253,86744
35511,93254,84366
50966,93255,7541
35592,93256,29637
9206,93257,84690
83620,93258,7730
66556,93259,78780
11808,93260,46986
38581,93261,77117
52812,93262,38620
71738,93263,99437
60415,93264,8040
70510,93265,22441
67569,93266,88140
95266,93267,47670
1883,93268,49647
5207,93269,26513
38741,93270,44839
88960,93271,54632
86722,93272,51378
50480,93273,9248
94385,93274,7743
69586,93275,20196
32641,93276,78931
98899,93277,8324
13198,93278,19850
17709,93279,72777
80650,93280,10334
15841,93281,49784
68813,93282,56315
70448,93283,999
6537,93284,22761
58387,93285,66996
30941,93286,13737
8943,93287,2633
72436,93288,9435
9269,93289,24904
94974,93290,6240
38900,93291,67935
7585,93292,28820
20841,93293,42102
90575,93294,9241
23153,93295,759
66255,93296,24391
16146,93297,71588
8513,93298,57742
34561,93299,32297
37965,93300,8876
40897,93301,34793
94687,93302,16369
85246,93303,97593
9786,93304,17662
39000,93305,2243
70143,93306,840
20893,93307,98569
59435,93308,47673
27569,93309,64004
33067,93310,94749
54291,93311,61975
50257,93312,15727
96470,93313,76383
12721,93314,5710
82697,93315,52550
95185,93316,54745
88996,93317,10144
24450,93318,95502
60826,93319,27898
23806,93320,32015
83712,93321,80800
57873,93322,34664
38188,93323,12028
79211,93324,73223
78146,93325,69111
82256,93326,33185
11363,93327,95299
48907,93328,90057
70831,93329,33804
28340,93330,64309
2014,93331,44303
33095,93332,24905
76703,93333,47604
53582,93334,32021
79263,93335,9271
69292,93336,2784
56703,93337,82212
55224,93338,38865
42825,93339,98886
69824,93340,61230
96918,93341,92573
16763,93342,78588
46290,93343,51281
86072,93344,37292
28672,93345,53326
31076,93346,89669
38087,93347,15324
48561,93348,60496
55107,93349,37001
65151,93350,41517
74905,93351,54053
36977,93352,17939
60408,93353,92
59322,93354,52923
47828,93355,85757
96092,93356,72938
49836,93357,1273
12756,93358,73369
90269,93359,55295
93855,93360,97745
75879,93361,65641
81649,93362,17149
17164,93363,35581
48224,93364,96194
43030,93365,26421
63197,93366,17679
97959,93367,88309
31465,93368,16061
7209,93369,70292
48371,93370,37588
83212,93371,33529
82040,93372,31572
38017,93373,21815
40466,93374,37251
47230,93375,64183
43740,93376,53903
31216,93377,20164
39797,93378,27547
5552,93379,26699
81437,93380,48379
55873,93381,24058
32131,93382,68323
32626,93383,71261
48159,93384,94862
93546,93385,1775
53189,93386,45059
55683,93387,64560
90659,93388,95808
95631,93389,88350
40256,93390,55666
22067,93391,6766
56230,93392,33746
82397,93393,93323
44526,93394,77143
69375,93395,88189
66404,93396,98130
88601,93397,34942
61625,93398,49380
62595,93399,655
78730,93400,59889
13734,93401,72102
55557,93402,34911
79850,93403,67885
72454,93404,82322
89373,93405,54060
9997,93406,56629
98448,93407,20496
19712,93408,15635
28067,93409,60000
31727,93410,12119
37098,93411,32725
74087,93412,21024
88081,93413,36918
7935,93414,32483
32347,93415,54187
67185,93416,30325
18458,93417,59143
83442,93418,82383
4836,93419,67948
47874,93420,92762
16780,93421,48844
39192,93422,54941
22723,93423,77146
13640,93424,64755
71098,93425,81972
14731,93426,96398
99916,93427,38512
3867,93428,68423
4632,93429,15439
36968,93430,52448
97981,93431,95971
78697,93432,8509
50320,93433,68669
88281,93434,47864
56086,93435,51730
88190,93436,4756
80453,93437,20605
4233,93438,71133
42062,93439,44203
74322,93440,99909
73747,93441,13147
67520,93442,52602
66783,93443,88610
42554,93444,39938
3333,93445,31474
60358,93446,90796
84575,93447,71051
23006,93448,74046
30427,93449,90733
69038,93450,11410
18267,93451,1454
54952,93452,9952
99932,93453,83438
8889,93454,40820
21849,93455,11074
64358,93456,3103
11049,93457,92422
33880,93458,35647
64037,93459,85186
54601,93460,84207
98618,93461,49353
77358,93462,85191
22259,93463,98151
41832,93464,12366
70128,93465,95889
70052,93466,58676
5556,93467,41094
90742,93468,83532
25332,93469,10396
36627,93470,83772
76359,93471,21145
85818,93472,31651
90061,93473,85529
22110,93474,94815
50075,93475,66861
98749,93476,60995
53414,93477,25717
42487,93478,84581
79255,93479,50019
46309,93480,82109
69609,93481,9749
8218,93482,43463
99676,93483,60181
26113,93484,93135
55657,93485,37613
33886,93486,60506
77419,93487,29667
71953,93488,16617
38880,93489,13787
93163,93490,42250
17177,93491,76638
10773,93492,32571
77165,93493,82991
4793,93494,80932
74747,93495,46193
41034,93496,6470
48990,93497,73189
19304,93498,38914
61370,93499,62643
64078,93500,68659
87456,93501,17145
14032,93502,38949
64413,93503,91505
41135,93504,85451
83972,93505,84755
30616,93506,91592
92890,93507,40112
21309,93508,8108
91038,93509,82758
79843,93510,94479
61819,93511,67810
84322,93512,95856
9187,93513,8435
83757,93514,38448
14576,93515,32800
74368,93516,8667
63217,93517,49717
49347,93518,53793
63608,93519,47316
98189,93520,34594
31352,93521,75038
90022,93522,84604
12380,93523,84533
67201,93524,77712
8500,93525,35207
70622,93526,88433
78847,93527,89425
91012,93528,1326
82166,93529,84809
41481,93530,87856
51380,93531,67486
15203,93532,91325
43870,93533,52010
31787,93534,27676
42208,93535,67285
18928,93536,3415
11453,93537,59478
57135,93538,15646
52966,93539,49254
6736,93540,19806
97467,93541,40691
14789,93542,28738
44874,93543,58502
88268,93544,97834
4382,93545,70570
69543,93546,91747
93684,93547,72055
67553,93548,22100
34932,93549,58988
31075,93550,16784
80308,93551,90686
44942,93552,46528
16209,93553,87121
22973,93554,87430
36691,93555,6063
13309,93556,76059
40633,93557,1569
73773,93558,46145
67638,93559,98230
52329,93560,6519
91306,93561,71534
38300,93562,11009
69249,93563,51718
89381,93564,91827
86436,93565,81874
87110,93566,6948
41257,93567,25299
62849,93568,31857
95329,93569,5857
21817,93570,95511
28335,93571,75087
68290,93572,87859
46913,93573,94465
82399,93574,48896
59460,93575,14648
62372,93576,94144
83622,93577,60679
66293,93578,32995
97864,93579,86736
50594,93580,53615
78453,93581,94334
77601,93582,66810
78697,93583,77121
72793,93584,36305
35294,93585,96951
2617,93586,34566
49314,93587,58368
7302,93588,87500
62546,93589,91700
83273,93590,69859
15579,93591,2083
51969,93592,12205
40466,93593,28407
85526,93594,28694
51432,93595,31820
70173,93596,80927
24618,93597,37340
17237,93598,1643
2011,93599,87384
50829,93600,4191
12469,93601,46058
1098,93602,78795
74043,93603,37148
53827,93604,36006
94193,93605,13967
96923,93606,66261
31577,93607,38340
32966,93608,36716
76241,93609,23844
24085,93610,29110
64300,93611,59669
44963,93612,6621
95325,93613,40287
33591,93614,2961
75125,93615,67439
55779,93616,9556
91865,93617,63818
75887,93618,74251
96642,93619,99367
77104,93620,38734
81243,93621,98408
40164,93622,56891
7307,93623,19093
12461,93624,76129
22520,93625,28807
9107,93626,3054
56343,93627,44162
43224,93628,40592
74155,93629,94936
18658,93630,64992
74733,93631,66882
96134,93632,95546
11246,93633,1610
33015,93634,63356
37859,93635,69707
78858,93636,69742
22513,93637,8338
98033,93638,26068
86969,93639,88941
20698,93640,7892
84458,93641,11839
71874,93642,50633
8687,93643,13810
93545,93644,77780
42283,93645,59603
14562,93646,71585
55099,93647,78737
35929,93648,98306
23945,93649,1668
85146,93650,46923
26169,93651,1334
93422,93652,33475
21385,93653,531
97641,93654,73647
26583,93655,87791
46549,93656,87286
88814,93657,27259
50196,93658,67040
42151,93659,9547
97892,93660,50171
15189,93661,6701
61818,93662,23419
51960,93663,75421
31790,93664,56690
18275,93665,49545
56402,93666,493
92979,93667,21181
7611,93668,11045
65649,93669,16832
90968,93670,40661
62230,93671,50843
82099,93672,65094
47271,93673,77780
45192,93674,31953
25107,93675,65768
62589,93676,41309
94016,93677,26539
75519,93678,62215
1903,93679,76723
55072,93680,39216
46856,93681,42034
48984,93682,46311
53843,93683,43715
76601,93684,27045
27032,93685,3918
89196,93686,46111
45779,93687,90228
51321,93688,31967
48422,93689,51798
29004,93690,963
42094,93691,52617
96352,93692,44173
58102,93693,71212
86095,93694,70207
38372,93695,81066
34744,93696,37665
64121,93697,78176
67503,93698,33223
8297,93699,17816
62976,93700,26464
91313,93701,49162
85233,93702,8712
45146,93703,34281
88245,93704,80276
32621,93705,9741
20662,93706,70981
10197,93707,27904
53405,93708,36686
38907,93709,48520
98686,93710,44087
37629,93711,7999
17121,93712,48612
22571,93713,98325
10514,93714,20326
36901,93715,20001
55740,93716,13110
48994,93717,35454
36134,93718,50441
92796,93719,38066
84587,93720,26886
29730,93721,59386
18714,93722,52727
10373,93723,90666
38703,93724,60307
58843,93725,52890
49861,93726,56245
16214,93727,12218
88796,93728,46076
12600,93729,69942
22069,93730,98057
86627,93731,77741
49690,93732,80587
99627,93733,38069
88187,93734,90270
30504,93735,28476
42169,93736,63536
80626,93737,60594
2974,93738,23312
15991,93739,28428
11446,93740,93797
38048,93741,33966
95920,93742,69501
4416,93743,47289
75414,93744,75813
85581,93745,77478
41726,93746,57628
72643,93747,97985
10321,93748,73915
18506,93749,66894
48320,93750,35463
37098,93751,20289
93554,93752,6262
99956,93753,22687
80683,93754,37861
57730,93755,33705
420,93756,200
85598,93757,93964
11957,93758,62165
40725,93759,66195
44118,93760,36324
67936,93761,12482
39552,93762,61940
17855,93763,74191
20917,93764,86119
58787,93765,23563
16394,93766,7259
83214,93767,21120
38907,93768,14498
63201,93769,56412
23820,93770,92010
59143,93771,662
78444,93772,62554
67672,93773,63357
3044,93774,8037
45524,93775,61897
42943,93776,22604
69929,93777,92634
90398,93778,86875
47298,93779,84055
89903,93780,38121
41482,93781,40852
72344,93782,11918
18380,93783,155
38512,93784,52202
63580,93785,85170
27054,93786,31642
2702,93787,9225
45153,93788,42809
30715,93789,49102
44895,93790,68182
85769,93791,40944
51944,93792,18190
977,93793,64634
19915,93794,24802
51361,93795,27759
33296,93796,13794
96780,93797,90212
54749,93798,39931
92503,93799,13311
1132,93800,81670
77150,93801,76056
36,93802,49612
92391,93803,66848
61854,93804,29289
55102,93805,38203
95055,93806,49803
26070,93807,69632
90087,93808,45451
94306,93809,12
32621,93810,16683
76134,93811,1103
134,93812,84130
94932,93813,78517
63343,93814,58323
4452,93815,43872
16567,93816,70494
49715,93817,8611
63263,93818,32371
93665,93819,84211
70881,93820,11937
31966,93821,31372
49649,93822,46862
26814,93823,97864
63246,93824,83751
20021,93825,61871
85595,93826,33035
62686,93827,70425
76599,93828,88150
67328,93829,653
52683,93830,85313
43747,93831,35605
2467,93832,27613
13272,93833,64260
4320,93834,34538
46040,93835,53254
78647,93836,73868
56539,93837,12539
36360,93838,28163
24708,93839,32186
37952,93840,47555
62707,93841,12162
64780,93842,38372
38391,93843,27223
61413,93844,21485
7763,93845,52796
58202,93846,19179
43227,93847,14883
4468,93848,15453
89522,93849,59429
7236,93850,31315
41669,93851,99716
91017,93852,42223
20244,93853,45152
17340,93854,87285
26965,93855,27286
81431,93856,62446
3239,93857,7932
36485,93858,49751
71849,93859,18044
69274,93860,84443
63893,93861,44233
31557,93862,68714
52875,93863,85171
28842,93864,10698
69363,93865,29999
82253,93866,85474
12884,93867,82003
5514,93868,55408
87,93869,89374
43983,93870,92021
91422,93871,86314
62591,93872,11889
40052,93873,23613
55217,93874,62620
15266,93875,37086
91549,93876,61718
55900,93877,42315
5440,93878,93740
3884,93879,42057
41316,93880,19074
62304,93881,65679
29160,93882,25868
61914,93883,57734
95585,93884,11422
25597,93885,38228
46297,93886,94522
23606,93887,50054
67013,93888,45090
47198,93889,13852
93179,93890,57143
34500,93891,6553
27126,93892,24461
72974,93893,87759
28076,93894,53547
41365,93895,5631
81119,93896,80428
61925,93897,75361
86667,93898,82665
9404,93899,48161
94432,93900,85854
95452,93901,50886
42142,93902,93815
96294,93903,74260
24972,93904,90375
73590,93905,34153
12847,93906,55019
37580,93907,30686
33200,93908,29961
15953,93909,72077
1049,93910,58643
15244,93911,41391
71913,93912,80029
43312,93913,63435
4419,93914,40549
91485,93915,46395
63309,93916,85105
52298,93917,34092
65566,93918,22133
54597,93919,17416
22528,93920,63482
74492,93921,88574
85006,93922,91749
16037,93923,10857
69308,93924,56922
54447,93925,24747
9433,93926,43424
24554,93927,67076
11948,93928,5501
3610,93929,22122
65831,93930,4503
14783,93931,36712
49837,93932,72311
84578,93933,8814
26032,93934,96630
41433,93935,22592
94493,93936,37186
84792,93937,27804
11887,93938,10193
96746,93939,93940
55741,93940,81677
35012,93941,83567
19689,93942,2867
6312,93943,36146
10194,93944,50161
21402,93945,39913
29997,93946,10450
39484,93947,93946
23480,93948,71100
96580,93949,81574
90106,93950,87583
42462,93951,97958
38312,93952,72260
12969,93953,67259
33886,93954,93594
16831,93955,40562
15265,93956,99974
90563,93957,55031
73996,93958,30859
86094,93959,39778
41130,93960,15863
39703,93961,24105
90440,93962,79940
35373,93963,52324
92900,93964,84661
79460,93965,72919
60233,93966,62430
94534,93967,37426
36980,93968,81755
31722,93969,87289
98040,93970,13473
73619,93971,21403
26588,93972,8550
78573,93973,73823
62391,93974,11773
53082,93975,49407
46868,93976,43304
31228,93977,225
